Timestamp,CPU_%,Mem_Usage,Mem_Limit,Mem_%,Net_Input,Net_Output,Block_Input,Block_Output,PIDs
2025-06-27T11:58:24Z,1.77%,2.541GiB,31.29GiB,8.12%,404MB,250MB,18.1GB,2.24GB,10117
2025-06-27T11:58:36Z,1.25%,2.544GiB,31.29GiB,8.13%,404MB,250MB,18.1GB,2.24GB,10119
2025-06-27T11:58:49Z,411.70%,796.7MiB,31.29GiB,2.49%,404MB,250MB,18.1GB,2.24GB,8646
2025-06-27T11:59:02Z,0.00%,798.6MiB,31.29GiB,2.49%,404MB,250MB,18.1GB,2.24GB,8646
2025-06-27T11:59:14Z,0.00%,802.5MiB,31.29GiB,2.50%,404MB,250MB,18.1GB,2.24GB,8646
2025-06-27T11:59:26Z,0.00%,801.6MiB,31.29GiB,2.50%,404MB,250MB,18.1GB,2.24GB,8646
2025-06-27T11:59:39Z,0.00%,801.6MiB,31.29GiB,2.50%,404MB,250MB,18.1GB,2.24GB,8646
2025-06-27T11:59:52Z,0.00%,801.6MiB,31.29GiB,2.50%,404MB,250MB,18.1GB,2.24GB,8646
2025-06-27T12:00:04Z,0.00%,801.6MiB,31.29GiB,2.50%,404MB,250MB,18.1GB,2.24GB,8646
2025-06-27T12:00:16Z,0.00%,801.6MiB,31.29GiB,2.50%,404MB,250MB,18.1GB,2.24GB,8646
2025-06-27T12:00:29Z,0.12%,801.6MiB,31.29GiB,2.50%,404MB,250MB,18.1GB,2.24GB,8646
2025-06-27T12:00:41Z,0.00%,801.6MiB,31.29GiB,2.50%,404MB,250MB,18.1GB,2.24GB,8646
2025-06-27T12:00:53Z,0.00%,801.6MiB,31.29GiB,2.50%,404MB,250MB,18.1GB,2.24GB,8646
2025-06-27T12:01:05Z,38.43%,805.8MiB,31.29GiB,2.51%,404MB,250MB,18.1GB,2.24GB,8646
2025-06-27T12:01:17Z,0.00%,805.4MiB,31.29GiB,2.51%,404MB,250MB,18.1GB,2.24GB,8646
2025-06-27T12:01:30Z,0.00%,805.5MiB,31.29GiB,2.51%,404MB,250MB,18.1GB,2.24GB,8646
2025-06-27T12:01:43Z,0.00%,805.5MiB,31.29GiB,2.51%,404MB,250MB,18.1GB,2.24GB,8646
2025-06-27T12:01:55Z,0.14%,805.9MiB,31.29GiB,2.52%,404MB,250MB,18.1GB,2.24GB,8646
2025-06-27T12:02:07Z,23.20%,807.2MiB,31.29GiB,2.52%,404MB,250MB,18.1GB,2.24GB,8647
2025-06-27T12:02:20Z,3.23%,830.6MiB,31.29GiB,2.59%,404MB,250MB,18.1GB,2.24GB,8646
2025-06-27T12:02:33Z,0.00%,811MiB,31.29GiB,2.53%,404MB,250MB,18.1GB,2.24GB,8646
2025-06-27T12:02:45Z,45.14%,812.3MiB,31.29GiB,2.53%,404MB,250MB,18.1GB,2.24GB,8647
2025-06-27T12:02:57Z,0.77%,812.5MiB,31.29GiB,2.54%,405MB,250MB,18.1GB,2.24GB,8646
2025-06-27T12:03:10Z,0.00%,792.6MiB,31.29GiB,2.47%,405MB,250MB,18.1GB,2.24GB,8646
2025-06-27T12:03:23Z,0.11%,793.1MiB,31.29GiB,2.48%,405MB,250MB,18.1GB,2.24GB,8646
2025-06-27T12:03:35Z,0.12%,793MiB,31.29GiB,2.47%,405MB,250MB,18.1GB,2.24GB,8646
2025-06-27T12:03:47Z,0.22%,793.1MiB,31.29GiB,2.48%,405MB,250MB,18.1GB,2.24GB,8646
2025-06-27T12:04:00Z,0.00%,793.4MiB,31.29GiB,2.48%,405MB,250MB,18.1GB,2.24GB,8646
2025-06-27T12:04:13Z,0.00%,793.7MiB,31.29GiB,2.48%,405MB,250MB,18.1GB,2.24GB,8646
2025-06-27T12:04:25Z,0.02%,793.9MiB,31.29GiB,2.48%,405MB,250MB,18.1GB,2.24GB,8646
2025-06-27T12:04:37Z,30.65%,846.4MiB,31.29GiB,2.64%,405MB,250MB,18.1GB,2.24GB,8667
2025-06-27T12:04:49Z,0.00%,806MiB,31.29GiB,2.52%,405MB,250MB,18.1GB,2.24GB,8646
2025-06-27T12:05:02Z,0.00%,807.8MiB,31.29GiB,2.52%,405MB,250MB,18.1GB,2.24GB,8646
2025-06-27T12:05:15Z,103.00%,859MiB,31.29GiB,2.68%,406MB,251MB,18.1GB,2.24GB,8656
2025-06-27T12:05:29Z,11.56%,941.1MiB,31.29GiB,2.94%,407MB,251MB,18.1GB,2.24GB,8735
2025-06-27T12:05:41Z,18.61%,965.6MiB,31.29GiB,3.01%,407MB,251MB,18.1GB,2.24GB,8803
2025-06-27T12:05:54Z,3.74%,1.016GiB,31.29GiB,3.25%,408MB,251MB,18.1GB,2.24GB,8883
