Timestamp,CPU_%,Mem_Usage,Mem_Limit,Mem_%,Net_Input,Net_Output,Block_Input,Block_Output,PIDs
2025-06-27T13:37:50Z,1.14%,144.6MiB,31.29GiB,0.45%,5.32MB,12.7MB,20.5kB,36.2MB,79
2025-06-27T13:38:02Z,0.50%,144.8MiB,31.29GiB,0.45%,5.32MB,12.7MB,20.5kB,36.3MB,79
2025-06-27T13:38:14Z,0.53%,144.8MiB,31.29GiB,0.45%,5.32MB,12.7MB,20.5kB,36.4MB,79
2025-06-27T13:38:27Z,0.49%,144.6MiB,31.29GiB,0.45%,5.32MB,12.7MB,20.5kB,36.4MB,79
2025-06-27T13:38:40Z,1.06%,144.6MiB,31.29GiB,0.45%,5.32MB,12.7MB,20.5kB,36.5MB,79
2025-06-27T13:38:52Z,0.47%,144.6MiB,31.29GiB,0.45%,5.32MB,12.7MB,20.5kB,36.5MB,79
2025-06-27T13:39:04Z,0.54%,144.8MiB,31.29GiB,0.45%,5.32MB,12.7MB,20.5kB,36.6MB,79
2025-06-27T13:39:17Z,0.59%,144.6MiB,31.29GiB,0.45%,5.32MB,12.7MB,20.5kB,36.7MB,79
2025-06-27T13:39:30Z,0.87%,144.6MiB,31.29GiB,0.45%,5.32MB,12.7MB,20.5kB,36.7MB,79
2025-06-27T13:39:42Z,0.50%,145.1MiB,31.29GiB,0.45%,5.33MB,12.7MB,20.5kB,36.7MB,79
2025-06-27T13:39:55Z,0.66%,144.6MiB,31.29GiB,0.45%,5.33MB,12.7MB,20.5kB,36.8MB,79
2025-06-27T13:40:08Z,0.46%,144.6MiB,31.29GiB,0.45%,5.33MB,12.7MB,20.5kB,36.8MB,79
2025-06-27T13:40:20Z,1.14%,145MiB,31.29GiB,0.45%,5.33MB,12.7MB,20.5kB,36.9MB,79
2025-06-27T13:40:33Z,0.75%,144.6MiB,31.29GiB,0.45%,5.33MB,12.7MB,20.5kB,36.9MB,79
2025-06-27T13:40:45Z,0.72%,144.6MiB,31.29GiB,0.45%,5.33MB,12.7MB,20.5kB,37MB,79
