Timestamp,CPU_%,Mem_Usage,Mem_Limit,Mem_%,Net_Input,Net_Output,Block_Input,Block_Output,PIDs
2025-06-27T14:37:16Z,2.14%,7.328MiB,31.29GiB,0.02%,956B,29.5kB,0B,0B,1
2025-06-27T14:37:28Z,2.40%,7.402MiB,31.29GiB,0.02%,956B,140kB,0B,20.5kB,1
2025-06-27T14:37:41Z,2.35%,7.547MiB,31.29GiB,0.02%,55.4kB,393kB,0B,20.5kB,1
