Timestamp,CPU_%,Mem_Usage,Mem_Limit,Mem_%,Net_Input,Net_Output,Block_Input,Block_Output,PIDs
2025-06-27T14:36:25Z,6.39%,7.879MiB,31.29GiB,0.02%,106kB,197kB,0B,0B,1
2025-06-27T14:36:37Z,4.46%,8.004MiB,31.29GiB,0.02%,172kB,372kB,0B,20.5kB,1
2025-06-27T14:36:49Z,2.78%,8.043MiB,31.29GiB,0.03%,318kB,626kB,0B,32.8kB,1
2025-06-27T14:37:02Z,2.49%,8.254MiB,31.29GiB,0.03%,424kB,841kB,0B,53.2kB,1
2025-06-27T14:37:16Z,2.25%,8.254MiB,31.29GiB,0.03%,424kB,952kB,0B,61.4kB,1
2025-06-27T14:37:28Z,2.08%,8.254MiB,31.29GiB,0.03%,424kB,1.06MB,0B,61.4kB,1
2025-06-27T14:37:41Z,2.39%,8.605MiB,31.29GiB,0.03%,484kB,1.24MB,0B,65.5kB,1
2025-06-27T14:37:54Z,4.21%,8.727MiB,31.29GiB,0.03%,555kB,1.4MB,0B,86kB,1
