Timestamp,CPU_%,Mem_Usage,Mem_Limit,Mem_%,Net_Input,Net_Output,Block_Input,Block_Output,PIDs
2025-06-27T11:59:02Z,0.00%,20.71MiB,31.29GiB,0.06%,185MB,251MB,504MB,57.8MB,126
2025-06-27T11:59:14Z,0.00%,20.71MiB,31.29GiB,0.06%,185MB,251MB,504MB,57.8MB,126
2025-06-27T11:59:26Z,0.00%,20.71MiB,31.29GiB,0.06%,185MB,251MB,504MB,57.8MB,126
2025-06-27T11:59:39Z,0.00%,20.71MiB,31.29GiB,0.06%,185MB,251MB,504MB,57.8MB,126
2025-06-27T11:59:52Z,0.00%,20.71MiB,31.29GiB,0.06%,185MB,251MB,504MB,57.8MB,126
2025-06-27T12:00:04Z,0.00%,20.71MiB,31.29GiB,0.06%,185MB,251MB,504MB,57.8MB,126
2025-06-27T12:00:16Z,0.00%,20.71MiB,31.29GiB,0.06%,185MB,251MB,504MB,57.8MB,126
2025-06-27T12:00:29Z,0.00%,20.71MiB,31.29GiB,0.06%,185MB,251MB,504MB,57.8MB,126
2025-06-27T12:00:41Z,0.00%,20.71MiB,31.29GiB,0.06%,185MB,251MB,504MB,57.8MB,126
2025-06-27T12:00:53Z,0.00%,20.71MiB,31.29GiB,0.06%,185MB,251MB,504MB,57.8MB,126
2025-06-27T12:01:05Z,0.00%,20.71MiB,31.29GiB,0.06%,185MB,251MB,504MB,57.8MB,126
2025-06-27T12:01:17Z,0.00%,20.71MiB,31.29GiB,0.06%,185MB,251MB,504MB,57.8MB,126
2025-06-27T12:01:30Z,0.00%,20.71MiB,31.29GiB,0.06%,185MB,251MB,504MB,57.8MB,126
2025-06-27T12:01:43Z,0.00%,20.71MiB,31.29GiB,0.06%,185MB,251MB,504MB,57.8MB,126
2025-06-27T12:01:55Z,0.00%,20.71MiB,31.29GiB,0.06%,185MB,251MB,504MB,57.8MB,126
2025-06-27T12:02:07Z,0.00%,20.71MiB,31.29GiB,0.06%,185MB,251MB,504MB,57.8MB,126
2025-06-27T12:02:20Z,0.00%,20.71MiB,31.29GiB,0.06%,185MB,251MB,504MB,57.8MB,126
2025-06-27T12:02:33Z,0.00%,20.71MiB,31.29GiB,0.06%,185MB,251MB,504MB,57.8MB,126
2025-06-27T12:02:45Z,0.00%,20.71MiB,31.29GiB,0.06%,185MB,251MB,504MB,57.8MB,126
2025-06-27T12:02:57Z,0.00%,20.71MiB,31.29GiB,0.06%,185MB,251MB,504MB,57.8MB,126
2025-06-27T12:03:10Z,0.00%,20.71MiB,31.29GiB,0.06%,185MB,251MB,504MB,57.8MB,126
2025-06-27T12:03:23Z,0.00%,20.71MiB,31.29GiB,0.06%,185MB,252MB,504MB,57.8MB,126
2025-06-27T12:03:35Z,0.00%,20.71MiB,31.29GiB,0.06%,185MB,252MB,504MB,57.8MB,126
2025-06-27T12:03:47Z,0.00%,20.71MiB,31.29GiB,0.06%,185MB,252MB,504MB,57.8MB,126
2025-06-27T12:04:00Z,0.00%,20.71MiB,31.29GiB,0.06%,185MB,252MB,504MB,57.8MB,126
2025-06-27T12:04:13Z,0.00%,20.71MiB,31.29GiB,0.06%,185MB,252MB,504MB,57.8MB,126
2025-06-27T12:04:25Z,0.00%,20.71MiB,31.29GiB,0.06%,185MB,252MB,504MB,57.8MB,126
2025-06-27T12:04:37Z,0.43%,20.87MiB,31.29GiB,0.07%,185MB,252MB,504MB,57.8MB,127
2025-06-27T12:04:49Z,0.00%,20.71MiB,31.29GiB,0.06%,185MB,252MB,504MB,57.8MB,126
2025-06-27T12:05:02Z,0.00%,20.71MiB,31.29GiB,0.06%,185MB,252MB,504MB,57.8MB,126
2025-06-27T12:05:15Z,1.00%,21.22MiB,31.29GiB,0.07%,185MB,252MB,504MB,57.8MB,128
2025-06-27T12:05:29Z,0.04%,22.28MiB,31.29GiB,0.07%,185MB,252MB,504MB,57.8MB,136
2025-06-27T12:05:41Z,0.27%,22.91MiB,31.29GiB,0.07%,185MB,252MB,504MB,57.8MB,140
2025-06-27T12:05:54Z,0.44%,24.32MiB,31.29GiB,0.08%,185MB,252MB,504MB,57.8MB,149
2025-06-27T12:06:06Z,0.20%,25.32MiB,31.29GiB,0.08%,185MB,252MB,504MB,57.8MB,155
2025-06-27T12:06:19Z,0.40%,26.36MiB,31.29GiB,0.08%,186MB,252MB,504MB,57.8MB,162
2025-06-27T12:06:32Z,1.22%,27.29MiB,31.29GiB,0.09%,186MB,252MB,504MB,57.8MB,168
2025-06-27T12:06:44Z,0.51%,28.72MiB,31.29GiB,0.09%,186MB,253MB,504MB,57.8MB,177
2025-06-27T12:06:56Z,0.28%,29.64MiB,31.29GiB,0.09%,186MB,253MB,504MB,57.8MB,183
2025-06-27T12:07:09Z,0.12%,29.8MiB,31.29GiB,0.09%,186MB,253MB,504MB,57.8MB,184
2025-06-27T12:07:23Z,0.01%,29.81MiB,31.29GiB,0.09%,186MB,253MB,504MB,57.8MB,184
2025-06-27T12:07:35Z,0.95%,29.96MiB,31.29GiB,0.09%,186MB,253MB,504MB,57.8MB,185
2025-06-27T12:07:47Z,0.03%,29.8MiB,31.29GiB,0.09%,186MB,253MB,504MB,57.8MB,184
2025-06-27T12:08:00Z,0.61%,30.44MiB,31.29GiB,0.09%,186MB,253MB,504MB,57.8MB,188
2025-06-27T12:08:13Z,0.32%,31.84MiB,31.29GiB,0.10%,186MB,253MB,504MB,57.8MB,197
2025-06-27T12:08:25Z,0.11%,32.78MiB,31.29GiB,0.10%,186MB,253MB,504MB,57.8MB,203
2025-06-27T12:08:38Z,0.55%,34.13MiB,31.29GiB,0.11%,186MB,253MB,504MB,57.8MB,210
2025-06-27T12:08:50Z,0.34%,35.3MiB,31.29GiB,0.11%,186MB,254MB,504MB,57.8MB,219
2025-06-27T12:09:03Z,0.36%,35.59MiB,31.29GiB,0.11%,186MB,254MB,504MB,57.8MB,221
2025-06-27T12:09:15Z,0.04%,36.09MiB,31.29GiB,0.11%,186MB,254MB,504MB,57.8MB,221
2025-06-27T12:09:27Z,0.00%,21.66MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:09:40Z,0.00%,21.66MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:09:53Z,0.00%,21.66MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:10:05Z,0.00%,21.66MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:10:17Z,0.00%,21.66MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:10:30Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:10:43Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:10:55Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:11:07Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:11:20Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:11:33Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:11:45Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:11:58Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:12:10Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:12:23Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:12:35Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:12:47Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:13:00Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:13:13Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:13:25Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:13:37Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:13:50Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:14:03Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:14:15Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:14:27Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:14:40Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:14:53Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:15:05Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:15:17Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:15:30Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:15:43Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:15:55Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:16:07Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:16:20Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:16:33Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:16:45Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:16:57Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:17:10Z,0.93%,21.81MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,133
2025-06-27T12:17:24Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:17:36Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:17:49Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:18:02Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:18:14Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:18:26Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:18:39Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:18:52Z,0.37%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:19:05Z,0.00%,21.65MiB,31.29GiB,0.07%,186MB,254MB,504MB,57.8MB,132
2025-06-27T12:19:17Z,0.49%,22.74MiB,31.29GiB,0.07%,186MB,255MB,504MB,57.8MB,139
2025-06-27T12:19:30Z,0.31%,24.14MiB,31.29GiB,0.08%,186MB,255MB,504MB,57.8MB,148
2025-06-27T12:19:43Z,0.43%,25.09MiB,31.29GiB,0.08%,186MB,255MB,504MB,57.8MB,154
2025-06-27T12:19:55Z,0.01%,26.03MiB,31.29GiB,0.08%,187MB,255MB,504MB,57.8MB,160
2025-06-27T12:20:07Z,0.27%,26.68MiB,31.29GiB,0.08%,187MB,255MB,504MB,57.8MB,164
2025-06-27T12:20:20Z,0.67%,28.79MiB,31.29GiB,0.09%,187MB,255MB,504MB,57.8MB,176
2025-06-27T12:20:33Z,0.54%,29.48MiB,31.29GiB,0.09%,187MB,255MB,504MB,57.8MB,182
2025-06-27T12:20:45Z,0.36%,30.43MiB,31.29GiB,0.09%,187MB,255MB,504MB,57.8MB,188
2025-06-27T12:20:57Z,0.02%,31.36MiB,31.29GiB,0.10%,187MB,255MB,504MB,57.8MB,194
2025-06-27T12:21:10Z,0.20%,32MiB,31.29GiB,0.10%,187MB,256MB,504MB,57.8MB,198
2025-06-27T12:21:23Z,0.27%,32.93MiB,31.29GiB,0.10%,187MB,256MB,504MB,57.8MB,204
2025-06-27T12:21:35Z,0.52%,35.56MiB,31.29GiB,0.11%,187MB,256MB,504MB,57.8MB,216
2025-06-27T12:21:47Z,0.28%,35.74MiB,31.29GiB,0.11%,187MB,256MB,504MB,57.8MB,222
2025-06-27T12:22:00Z,0.03%,37.43MiB,31.29GiB,0.12%,187MB,256MB,504MB,57.8MB,228
2025-06-27T12:22:13Z,0.04%,38.34MiB,31.29GiB,0.12%,187MB,256MB,504MB,57.8MB,237
2025-06-27T12:22:25Z,0.23%,40.42MiB,31.29GiB,0.13%,187MB,256MB,504MB,57.8MB,247
2025-06-27T12:22:37Z,1.06%,41.04MiB,31.29GiB,0.13%,187MB,256MB,504MB,57.8MB,256
2025-06-27T12:22:50Z,0.34%,42.7MiB,31.29GiB,0.13%,187MB,256MB,504MB,57.8MB,265
2025-06-27T12:23:03Z,0.26%,45.1MiB,31.29GiB,0.14%,187MB,257MB,504MB,57.8MB,274
2025-06-27T12:23:15Z,0.26%,44.5MiB,31.29GiB,0.14%,187MB,257MB,504MB,57.8MB,278
2025-06-27T12:23:27Z,1.01%,46.09MiB,31.29GiB,0.14%,187MB,257MB,504MB,57.8MB,287
2025-06-27T12:23:40Z,0.40%,47.3MiB,31.29GiB,0.15%,187MB,257MB,504MB,57.8MB,296
2025-06-27T12:23:53Z,0.33%,48.48MiB,31.29GiB,0.15%,187MB,257MB,504MB,57.8MB,302
2025-06-27T12:24:05Z,0.07%,49.92MiB,31.29GiB,0.16%,187MB,257MB,504MB,57.8MB,308
2025-06-27T12:24:17Z,0.27%,49.82MiB,31.29GiB,0.16%,187MB,257MB,504MB,57.8MB,312
2025-06-27T12:24:30Z,0.08%,51.32MiB,31.29GiB,0.16%,187MB,258MB,504MB,57.8MB,320
2025-06-27T12:24:43Z,0.51%,53.09MiB,31.29GiB,0.17%,187MB,258MB,504MB,57.8MB,333
2025-06-27T12:24:55Z,0.50%,54.52MiB,31.29GiB,0.17%,188MB,258MB,504MB,57.8MB,339
2025-06-27T12:25:07Z,0.10%,55.46MiB,31.29GiB,0.17%,188MB,258MB,504MB,57.8MB,345
